1,472166.22,0.00000
2,471705.47,0.00042
3,470630.28,0.00142
4,470169.47,0.00184
5,469862.28,0.00212
6,468940.66,0.00298
7,468479.88,0.00340
8,468172.66,0.00369
9,467404.66,0.00440
10,467251.06,0.00454
11,466790.28,0.00497
12,466175.88,0.00555
13,465561.47,0.00612
14,465100.66,0.00655
15,464486.28,0.00712
16,464332.66,0.00727
17,464025.47,0.00755
18,463411.06,0.00813
19,463257.47,0.00827
20,462796.66,0.00870
21,462489.47,0.00899
22,462182.28,0.00928
23,461721.47,0.00971
24,461567.88,0.00986
25,460953.47,0.01044
26,460953.47,0.01044
27,460492.66,0.01087
28,460185.47,0.01116
29,459878.28,0.01145
30,459878.28,0.01145
31,459417.47,0.01189
32,459110.28,0.01218
33,458956.66,0.01232
34,458495.88,0.01276
35,458495.88,0.01276
36,458342.28,0.01290
37,457881.47,0.01334
38,457574.28,0.01363
39,457420.66,0.01378
40,457113.47,0.01407
41,456806.28,0.01436
42,456499.06,0.01466
43,456191.88,0.01495
44,456038.28,0.01509
45,455731.06,0.01539
46,455577.47,0.01553
47,455423.88,0.01568
48,455423.88,0.01568
49,455270.28,0.01583
50,454963.06,0.01612
51,454809.47,0.01627
52,454502.28,0.01656
53,454195.06,0.01685
54,453887.88,0.01715
55,453887.88,0.01715
56,453580.66,0.01744
57,453273.47,0.01773
58,453273.47,0.01773
59,452966.28,0.01803
60,452659.06,0.01832
61,452659.06,0.01832
62,452198.28,0.01877
63,452044.66,0.01891
64,452044.66,0.01891
65,451891.06,0.01906
66,451737.47,0.01921
67,451583.88,0.01936
68,451276.66,0.01965
69,451123.06,0.01980
70,451123.06,0.01980
71,450969.47,0.01995
72,450815.88,0.02010
73,450662.28,0.02024
74,450355.06,0.02054
75,450355.06,0.02054
76,450201.47,0.02069
77,450047.88,0.02084
78,449894.28,0.02098
79,449740.66,0.02113
80,449587.06,0.02128
81,449433.47,0.02143
82,449279.88,0.02158
83,448972.66,0.02187
84,448511.88,0.02232
85,448511.88,0.02232
86,448511.88,0.02232
87,448051.06,0.02277
88,447897.47,0.02292
89,448051.06,0.02277
90,448051.06,0.02277
91,447743.88,0.02307
92,447743.88,0.02307
93,447283.06,0.02351
94,447436.66,0.02336
95,447129.47,0.02366
96,447129.47,0.02366
97,447129.47,0.02366
98,446822.28,0.02396
99,446515.06,0.02426
100,446361.47,0.02441
101,446207.88,0.02456
102,446361.47,0.02441
103,446054.28,0.02471
104,445900.66,0.02486
105,445900.66,0.02486
106,445593.47,0.02516
107,445286.28,0.02546
108,445286.28,0.02546
109,445132.66,0.02561
110,444979.06,0.02576
111,444979.06,0.02576
112,444825.47,0.02591
113,444518.28,0.02621
114,444518.28,0.02621
115,444364.66,0.02636
116,444211.06,0.02651
117,444057.47,0.02666
118,443903.88,0.02681
119,443750.28,0.02696
120,443750.28,0.02696
121,443750.28,0.02696
122,443443.06,0.02726
123,443289.47,0.02741
124,443135.88,0.02756
125,443135.88,0.02756
126,443135.88,0.02756
127,442982.28,0.02771
128,442521.47,0.02816
129,442675.06,0.02801
130,442675.06,0.02801
131,442214.28,0.02846
132,442214.28,0.02846
133,442214.28,0.02846
